Accident ID ,Type,Date,Speed,P Minor Injuries,P Serious Injuries,P Death Injuries,P Moderate Injuries,Road Lane,Road Surface, Vehicle Nationality,Class of License,Road Type,Lighting,Weather,Road Characteristics,Driver Fault,Governorate,Vehicle Category,Date of Accident,Number of Vehicles,Age of Driver, Gender
1814622,صدم,5/28/2018 12:24,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,نهار,صافي,مستقيم مستوي,تغير مسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/28/2018 12:24,2,39,ذكر
1814622,صدم,5/28/2018 12:24,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/28/2018 12:24,2,49,ذكر
1814633,صدم,5/28/2018 12:59,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,الرجوع بالمركبة الى الخلف المؤدي الى وقوع حادث,محافظة العاصمة عمان,شحن,5/28/2018 12:59,2,25,ذكر
1814633,صدم,5/28/2018 12:59,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,نقل مشترك,5/28/2018 12:59,2,54,ذكر
1814843,صدم,5/28/2018 17:00,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/28/2018 17:00,2,63,ذكر
1814843,صدم,5/28/2018 17:00,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,عدم ترك السائق مسافة التتابع الامن,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/28/2018 17:00,2,41,ذكر
1814950,صدم,5/29/2018 10:19,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/29/2018 10:19,2,61,ذكر
1814950,صدم,5/29/2018 10:19,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,غير معرف /سائق مجهول,إسفلتي,نهار,صافي,مستقيم مستوي,عدم ترك السائق مسافة التتابع الامن,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/29/2018 10:19,2,118,
1815932,تدهور,5/31/2018 3:15,60,1,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,تغير مسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/31/2018 3:15,1,39,ذكر
1816811,صدم,2/6/2018 15:11,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,2/6/2018 15:11,4,26,ذكر
1816811,صدم,2/6/2018 15:11,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة خامسة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,2/6/2018 15:11,4,64,ذكر
1816811,صدم,2/6/2018 15:11,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير مسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,2/6/2018 15:11,4,31,ذكر
1816811,صدم,2/6/2018 15:11,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,2/6/2018 15:11,4,22,ذكر
1818732,صدم,4/6/2018 15:13,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,4/6/2018 15:13,2,28,ذكر
1818732,صدم,4/6/2018 15:13,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,نهار,صافي,مستقيم مستوي,قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة,محافظة العاصمة عمان,سيارة ركوب صغيرة,4/6/2018 15:13,2,32,انثى
1819409,صدم,5/6/2018 18:59,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/6/2018 18:59,1,32,ذكر
1819875,صدم,6/6/2018 21:44,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,عدم ترك السائق مسافة التتابع الامن,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/6/2018 21:44,2,24,ذكر
1819875,صدم,6/6/2018 21:44,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/6/2018 21:44,2,25,ذكر
1819881,صدم,6/6/2018 18:51,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,عدم ترك السائق مسافة التتابع الامن,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/6/2018 18:51,3,,
1819881,صدم,6/6/2018 18:51,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/6/2018 18:51,3,29,ذكر
1819881,صدم,6/6/2018 18:51,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة سادسة (أ),إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/6/2018 18:51,3,60,ذكر
1822643,صدم,8/6/2018 17:06,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,اتخاذ مسرب خاطئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,8/6/2018 17:06,2,18,ذكر
1822643,صدم,8/6/2018 17:06,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,اتخاذ السائق لمسرب خاطئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,8/6/2018 17:06,2,29,ذكر
1823381,صدم,10/6/2018 12:52,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير مسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/6/2018 12:52,2,24,انثى
1823381,صدم,10/6/2018 12:52,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة سادسة (أ+ب),إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/6/2018 12:52,2,52,ذكر
1826462,صدم,12/6/2018 15:31,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,12/6/2018 15:31,2,41,ذكر
1826462,صدم,12/6/2018 15:31,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,عدم ترك السائق مسافة التتابع الامن,محافظة العاصمة عمان,نقل مشترك,12/6/2018 15:31,2,22,ذكر
1826910,صدم,6/13/2018 11:34,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير مسرب بشكل مفاجئ,محافظة العاصمة عمان,ركوب متوسطة,6/13/2018 11:34,3,118,
1826910,صدم,6/13/2018 11:34,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,0,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/13/2018 11:34,3,,
1826918,صدم,6/13/2018 11:58,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/13/2018 11:58,2,,
1826918,صدم,6/13/2018 11:58,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/13/2018 11:58,2,37,ذكر
1828119,صدم,6/19/2018 7:20,50,0,0,0,1,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/19/2018 7:20,2,32,انثى
1828119,صدم,6/19/2018 7:20,50,0,0,0,1,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,مخالفات قواعد واولويات المرور,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/19/2018 7:20,2,64,ذكر
1829838,صدم,6/20/2018 15:57,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/20/2018 15:57,2,37,ذكر
1829838,صدم,6/20/2018 15:57,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير مسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/20/2018 15:57,2,30,انثى
1831890,صدم,6/25/2018 14:18,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/25/2018 14:18,2,32,ذكر
1831890,صدم,6/25/2018 14:18,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغيير المسرب بشكل خاطئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/25/2018 14:18,2,36,انثى
1836736,صدم,6/27/2018 13:47,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,شحن,6/27/2018 13:47,2,27,ذكر
1836736,صدم,6/27/2018 13:47,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,نهار,صافي,مستقيم مستوي,تغير مسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/27/2018 13:47,2,30,ذكر
1842154,صدم,6/30/2018 21:53,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/30/2018 21:53,2,33,ذكر
1842154,صدم,6/30/2018 21:53,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/30/2018 21:53,2,19,
1842263,صدم,1/7/2018 8:58,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,1/7/2018 8:58,4,45,ذكر
1842263,صدم,1/7/2018 8:58,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,1/7/2018 8:58,4,54,ذكر
1842263,صدم,1/7/2018 8:58,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,عدم ترك السائق مسافة التتابع الامن,محافظة العاصمة عمان,سيارة ركوب صغيرة,1/7/2018 8:58,4,,
1842263,صدم,1/7/2018 8:58,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,عدم ترك السائق مسافة التتابع الامن,محافظة العاصمة عمان,سيارة ركوب صغيرة,1/7/2018 8:58,4,,
1844099,صدم,5/7/2018 8:48,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة خامسة,إسفلتي,نهار,صافي,مستقيم منحدر,مخالفة قواعد وأولويات المرور,محافظة العاصمة عمان,شحن,5/7/2018 8:48,2,45,ذكر
1844099,صدم,5/7/2018 8:48,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,نهار,صافي,مستقيم منحدر,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/7/2018 8:48,2,24,ذكر
1845952,صدم,9/7/2018 13:38,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,نهار,صافي,مستقيم مستوي,تغيير المسرب بشكل خاطئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/7/2018 13:38,2,28,انثى
1845952,صدم,9/7/2018 13:38,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/7/2018 13:38,2,32,ذكر
1847359,صدم,10/7/2018 13:16,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة خامسة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/7/2018 13:16,2,26,ذكر
1847359,صدم,10/7/2018 13:16,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,مخالفات قواعد واولويات المرور,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/7/2018 13:16,2,118,
1847368,صدم,10/7/2018 13:31,40,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/7/2018 13:31,2,32,انثى
